dataset	category_id	label	label_key	source_version	source_url	source_class	lvis_name	lvis_synset	lvis_synonyms	lvis_def	lvis_frequency	lvis_image_count	lvis_instance_count
lvis	107	black sheep	black sheep	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	black_sheep	black_sheep.n.02	black_sheep	sheep with a black coat	c	7	22
lvis	108	blackberry	blackberry	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	blackberry	blackberry.n.01	blackberry	large sweet black or very dark purple edible aggregate fruit	c	10	61
lvis	109	blackboard	blackboard	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	blackboard	blackboard.n.01	blackboard|chalkboard	sheet of slate; for writing with chalk	f	25	37
lvis	110	blanket	blanket	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	blanket	blanket.n.01	blanket	bedding that keeps a person warm in bed	f	379	646
lvis	111	blazer	blazer	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	blazer	blazer.n.01	blazer|sport_jacket|sport_coat|sports_jacket|sports_coat	lightweight jacket; often striped in the colors of a club or school	c	10	50
lvis	112	blender	blender	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	blender	blender.n.01	blender|liquidizer|liquidiser	an electrically powered mixer that mix or chop or liquefy foods	f	54	57
lvis	113	blimp	blimp	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	blimp	blimp.n.02	blimp	a small nonrigid airship used for observation or as a barrage balloon	r	0	0
lvis	114	blinker	blinker	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	blinker	blinker.n.01	blinker|flasher	a light that flashes on and off; used as a signal or to send messages	f	49	238
lvis	115	blouse	blouse	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	blouse	blouse.n.01	blouse	a top worn by women	f	51	99
lvis	116	blueberry	blueberry	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	blueberry	blueberry.n.02	blueberry	sweet edible dark-blue berries of blueberry plants	f	27	713
lvis	117	gameboard	gameboard	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	gameboard	board.n.09	gameboard	a flat portable surface (usually rectangular) designed for board games	r	3	4
lvis	118	boat	boat	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	boat	boat.n.01	boat|ship_(boat)	a vessel for travel on water	f	362	1893
lvis	119	bob	bob	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bob	bob.n.05	bob|bobber|bobfloat	a small float usually made of cork; attached to a fishing line	r	0	0
lvis	120	bobbin	bobbin	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bobbin	bobbin.n.01	bobbin|spool|reel	a thing around which thread/tape/film or other flexible materials can be wound	c	10	15
lvis	121	bobby pin	bobby pin	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bobby_pin	bobby_pin.n.01	bobby_pin|hairgrip	a flat wire hairpin used to hold bobbed hair in place	c	1	1
lvis	122	boiled egg	boiled egg	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	boiled_egg	boiled_egg.n.01	boiled_egg|coddled_egg	egg cooked briefly in the shell in gently boiling water	c	6	9
lvis	123	bolo tie	bolo tie	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bolo_tie	bolo_tie.n.01	bolo_tie|bolo|bola_tie|bola	a cord fastened around the neck with an ornamental clasp and worn as a necktie	r	1	1
lvis	124	deadbolt	deadbolt	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	deadbolt	bolt.n.03	deadbolt	the part of a lock that is engaged or withdrawn with a key	c	7	8
lvis	125	bolt	bolt	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bolt	bolt.n.06	bolt	a screw that screws into a nut to form a fastener	f	249	1953
lvis	126	bonnet	bonnet	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bonnet	bonnet.n.01	bonnet	a hat tied under the chin	r	4	6
lvis	127	book	book	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	book	book.n.01	book	a written work or composition that has been published	f	383	7022
lvis	128	bookcase	bookcase	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bookcase	bookcase.n.01	bookcase	a piece of furniture with shelves for storing books	c	14	17
lvis	129	booklet	booklet	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	booklet	booklet.n.01	booklet|brochure|leaflet|pamphlet	a small book usually having a paper cover	c	14	54
lvis	130	bookmark	bookmark	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bookmark	bookmark.n.01	bookmark|bookmarker	a marker (a piece of paper or ribbon) placed between the pages of a book	r	1	1
lvis	131	boom microphone	boom microphone	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	boom_microphone	boom.n.04	boom_microphone|microphone_boom	a pole carrying an overhead microphone projected over a film or tv set	r	2	2
lvis	132	boot	boot	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	boot	boot.n.01	boot	footwear that covers the whole foot and lower leg	f	258	750
lvis	133	bottle	bottle	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bottle	bottle.n.01	bottle	a glass or plastic vessel used for storing drinks or other liquids	f	381	1766
lvis	134	bottle opener	bottle opener	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bottle_opener	bottle_opener.n.01	bottle_opener	an opener for removing caps or corks from bottles	c	3	3
lvis	135	bouquet	bouquet	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bouquet	bouquet.n.01	bouquet	an arrangement of flowers that is usually given as a present	c	3	6
lvis	136	bow (weapon)	bow (weapon)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bow_(weapon)	bow.n.04	bow_(weapon)	a weapon for shooting arrows	r	2	3
lvis	137	bow (decorative ribbons)	bow (decorative ribbons)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bow_(decorative_ribbons)	bow.n.08	bow_(decorative_ribbons)	a decorative interlacing of ribbons	f	92	186
lvis	138	bow-tie	bow-tie	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bow-tie	bow_tie.n.01	bow-tie|bowtie	a man's tie that ties in a bow	f	42	68
lvis	139	bowl	bowl	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bowl	bowl.n.03	bowl	a dish that is round and open at the top for serving foods	f	366	940
lvis	140	pipe bowl	pipe bowl	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pipe_bowl	bowl.n.08	pipe_bowl	a small round container that is open at the top for holding tobacco	r	0	0
lvis	141	bowler hat	bowler hat	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bowler_hat	bowler_hat.n.01	bowler_hat|bowler|derby_hat|derby|plug_hat	a felt hat that is round and hard with a narrow brim	c	7	22
lvis	142	bowling ball	bowling ball	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bowling_ball	bowling_ball.n.01	bowling_ball	a large ball with finger holes used in the sport of bowling	r	2	9
lvis	143	box	box	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	box	box.n.01	box	a (usually rectangular) container; may have a lid	f	287	1389
lvis	144	boxing glove	boxing glove	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	boxing_glove	boxing_glove.n.01	boxing_glove	large glove coverings the fists of a fighter worn for the sport of boxing	r	0	0
lvis	145	suspenders	suspenders	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	suspenders	brace.n.06	suspenders	elastic straps that hold trousers up (usually used in the plural)	c	15	26
lvis	146	bracelet	bracelet	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bracelet	bracelet.n.02	bracelet|bangle	jewelry worn around the wrist for decoration	f	309	582
lvis	147	brass plaque	brass plaque	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	brass_plaque	brass.n.07	brass_plaque	a memorial made of brass	r	1	3
lvis	148	brassiere	brassiere	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	brassiere	brassiere.n.01	brassiere|bra|bandeau	an undergarment worn by women to support their breasts	c	20	22
lvis	149	bread-bin	bread-bin	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bread-bin	bread-bin.n.01	bread-bin|breadbox	a container used to keep bread or cake in	c	5	5
lvis	150	bread	bread	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bread	bread.n.01	bread	food made from dough of flour or meal and usually raised with yeast or baking powder and then baked	f	231	866
lvis	151	breechcloth	breechcloth	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	breechcloth	breechcloth.n.01	breechcloth|breechclout|loincloth	a garment that provides covering for the loins	r	0	0
lvis	152	bridal gown	bridal gown	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bridal_gown	bridal_gown.n.01	bridal_gown|wedding_gown|wedding_dress	a gown worn by the bride at a wedding	f	23	23
lvis	153	briefcase	briefcase	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	briefcase	briefcase.n.01	briefcase	a case with a handle; for carrying papers or files or books	c	11	14
lvis	154	broccoli	broccoli	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	broccoli	broccoli.n.01	broccoli	plant with dense clusters of tight green flower buds	f	278	2677
lvis	155	broach	broach	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	broach	brooch.n.01	broach	a decorative pin worn by women	r	1	1
lvis	156	broom	broom	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	broom	broom.n.01	broom	bundle of straws or twigs attached to a long handle; used for cleaning	c	19	20
lvis	157	brownie	brownie	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	brownie	brownie.n.03	brownie	square or bar of very rich chocolate cake usually with nuts	c	6	20
lvis	158	brussels sprouts	brussels sprouts	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	brussels_sprouts	brussels_sprouts.n.01	brussels_sprouts	the small edible cabbage-like buds growing along a stalk	c	7	86
lvis	159	bubble gum	bubble gum	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bubble_gum	bubble_gum.n.01	bubble_gum	a kind of chewing gum that can be blown into bubbles	r	1	1
lvis	160	bucket	bucket	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bucket	bucket.n.01	bucket|pail	a roughly cylindrical vessel that is open at the top	f	144	273
lvis	161	horse buggy	horse buggy	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	horse_buggy	buggy.n.01	horse_buggy	a small lightweight carriage; drawn by a single horse	r	6	18
lvis	162	bull	bull	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bull	bull.n.11	horned_cow	a cow with horns	c	14	51
lvis	163	bulldog	bulldog	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bulldog	bulldog.n.01	bulldog	a thickset short-haired dog with a large head and strong undershot lower jaw	c	0	0
lvis	164	bulldozer	bulldozer	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bulldozer	bulldozer.n.01	bulldozer|dozer	large powerful tractor; a large blade in front flattens areas of ground	r	1	1
lvis	165	bullet train	bullet train	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bullet_train	bullet_train.n.01	bullet_train	a high-speed passenger train	c	21	25
lvis	166	bulletin board	bulletin board	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bulletin_board	bulletin_board.n.02	bulletin_board|notice_board	a board that hangs on a wall; displays announcements	c	10	11
lvis	167	bulletproof vest	bulletproof vest	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bulletproof_vest	bulletproof_vest.n.01	bulletproof_vest	a vest capable of resisting the impact of a bullet	r	1	2
lvis	168	bullhorn	bullhorn	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bullhorn	bullhorn.n.01	bullhorn|megaphone	a portable loudspeaker with built-in microphone and amplifier	c	2	2
lvis	169	bun	bun	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bun	bun.n.01	bun|roll	small rounded bread either plain or sweet	f	96	300
lvis	170	bunk bed	bunk bed	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bunk_bed	bunk_bed.n.01	bunk_bed	beds built one above the other	c	2	2
lvis	171	buoy	buoy	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	buoy	buoy.n.01	buoy	a float attached by rope to the seabed to mark channels in a harbor or underwater hazards	f	44	315
lvis	172	burrito	burrito	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	burrito	burrito.n.01	burrito	a flour tortilla folded around a filling	r	2	3
lvis	173	bus (vehicle)	bus (vehicle)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	bus_(vehicle)	bus.n.01	bus_(vehicle)|autobus|charabanc|double-decker|motorbus|motorcoach	a vehicle carrying many passengers; used for public transport	f	358	613
lvis	174	business card	business card	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	business_card	business_card.n.01	business_card	a card on which are printed the person's name and business affiliation	c	6	11
lvis	175	butter	butter	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	butter	butter.n.01	butter	an edible emulsion of fat globules made by churning milk or cream; for cooking and table use	f	42	78
lvis	176	butterfly	butterfly	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	butterfly	butterfly.n.01	butterfly	insect typically having a slender body with knobbed antennae and broad colorful wings	c	13	116
lvis	177	button	button	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	button	button.n.01	button	a round fastener sewn to shirts and coats etc to fit through buttonholes	f	329	1452
lvis	178	cab (taxi)	cab (taxi)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cab_(taxi)	cab.n.03	cab_(taxi)|taxi|taxicab	a car that takes passengers where they want to go in exchange for money	f	33	68
lvis	179	cabana	cabana	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cabana	cabana.n.01	cabana	a small tent used as a dressing room beside the sea or a swimming pool	r	0	0
lvis	180	cabin car	cabin car	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cabin_car	cabin_car.n.01	cabin_car|caboose	a car on a freight train for use of the train crew; usually the last car on the train	c	3	5
lvis	181	cabinet	cabinet	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cabinet	cabinet.n.01	cabinet	a piece of furniture resembling a cupboard with doors and shelves and drawers	f	352	1617
lvis	182	locker	locker	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	locker	cabinet.n.03	locker|storage_locker	a storage compartment for clothes and valuables; usually it has a lock	r	0	0
lvis	183	cake	cake	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cake	cake.n.03	cake	baked goods made from or based on a mixture of flour, sugar, eggs, and fat	f	148	617
lvis	184	calculator	calculator	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	calculator	calculator.n.02	calculator	a small machine that is used for mathematical calculations	c	22	27
lvis	185	calendar	calendar	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	calendar	calendar.n.02	calendar	a list or register of events (appointments/social events/court cases, etc)	f	42	49
lvis	186	calf	calf	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	calf	calf.n.01	calf	young of domestic cattle	c	15	55
lvis	187	camcorder	camcorder	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	camcorder	camcorder.n.01	camcorder	a portable television camera and videocassette recorder	c	6	12
lvis	188	camel	camel	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	camel	camel.n.01	camel	cud-chewing mammal used as a draft or saddle animal in desert regions	c	3	3
lvis	189	camera	camera	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	camera	camera.n.01	camera	equipment for taking photographs	f	253	493
lvis	190	camera lens	camera lens	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	camera_lens	camera_lens.n.01	camera_lens	a lens that focuses the image in a camera	c	14	45
lvis	191	camper (vehicle)	camper (vehicle)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	camper_(vehicle)	camper.n.02	camper_(vehicle)|camping_bus|motor_home	a recreational vehicle equipped for camping out while traveling	c	8	15
