dataset	category_id	mid	label	label_key	source_version	source_url	hierarchy_url	source_class	openimages_parent_mids	openimages_parent_labels	openimages_child_mids	openimages_child_labels	is_mwe_candidate	mwe_candidate_status	selection_status	duplicate_existing_label_key	duplicate_existing_datasets	duplicate_existing_labels	duplicate_existing_selected_oewn_synsets	wordnet_source	wordnet_version	wordnet_lexicon_id	selected_lookup_case	selected_query	has_oewn_noun_synset	oewn_synset_count	selected_oewn_synset	selected_oewn_lexfile	all_oewn_synsets	all_oewn_lexfiles	synset_lemmas	canonical_surface	canonical_selection_tag	canonical_candidate_lemmas	canonical_candidate_lemma_counts	parent_oewn_synsets	parent_oewn_lexfiles	parent_lemmas	parent_selection_tag	selected_oewn_objectness_class	objectness_gate	manual_decision	manual_decision_note	sense_counts_available	wn30_available	wn30_selection_tag	wn30_lemma_counts	synset_selection_tag	decision_basis
openimages	/m/018p4k	/m/018p4k	Cart	cart	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01prls	Land vehicle			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	cart	true	2	oewn-02974308-n	noun.artifact	oewn-02974308-n|oewn-03489166-n	oewn-02974308-n:noun.artifact:cart|oewn-03489166-n:noun.artifact:handcart;pushcart;cart;go-cart	cart	cart	selected_single_label_or_lookup_matched_wordnet_lemma	cart	cart:5	oewn-04550444-n	oewn-04550444-n:noun.artifact	oewn-04550444-n:wagon;waggon	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-02974308-n:cart%1:06:00:::cart.n.01:5|oewn-03489166-n:cart%1:06:01:::handcart.n.01:1;go--cart%1:06:02::=wn30_missing	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
openimages	/m/018xm	/m/018xm	Ball	ball	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/05y5lj	Sports equipment	/m/01226z|/m/02ctlc|/m/02rgn06|/m/05ctyq|/m/0wdt60w	Football|Cricket ball|Volleyball|Tennis ball|Rugby ball	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	ball	true	11	oewn-02781674-n	noun.artifact	oewn-10852327-n|oewn-02781674-n|oewn-03807768-n|oewn-13922097-n|oewn-05532266-n|oewn-02782458-n|oewn-07977630-n|oewn-07463485-n|oewn-05583825-n|oewn-00472688-n|oewn-00108220-n	oewn-10852327-n:noun.person:Ball;Lucille Ball|oewn-02781674-n:noun.artifact:ball|oewn-03807768-n:noun.artifact:musket ball;ball|oewn-13922097-n:noun.shape:ball;globe;orb|oewn-05532266-n:noun.body:testis;testicle;orchis;ball;ballock;bollock;nut;egg|oewn-02782458-n:noun.artifact:ball|oewn-07977630-n:noun.group:ball;clod;glob;lump;clump;chunk|oewn-07463485-n:noun.event:ball;formal|oewn-05583825-n:noun.body:ball|oewn-00472688-n:noun.act:baseball;baseball game;ball|oewn-00108220-n:noun.act:ball	ball	ball	selected_single_label_or_lookup_matched_wordnet_lemma	ball	ball:35	oewn-03419072-n	oewn-03419072-n:noun.artifact	oewn-03419072-n:game equipment	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-10852327-n:ball%1:18:00:::ball.n.07:0|oewn-02781674-n:ball%1:06:01:::ball.n.01:35|oewn-03807768-n:ball%1:06:03:::musket_ball.n.01:5|oewn-13922097-n:ball%1:25:00:::ball.n.03:3|oewn-05532266-n:ball%1:08:01:::testis.n.01:1|oewn-02782458-n:ball%1:06:02:::ball.n.06:1|oewn-07977630-n:ball%1:14:01:::ball.n.08:0|oewn-05583825-n:ball%1:08:00:::ball.n.10:0	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
openimages	/m/01940j	/m/01940j	Backpack	backpack	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0hf58v5	Luggage and bags			false	not_mwe	duplicate_existing_label_key	true	COCO	backpack	oewn-02772753-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/0199g	/m/0199g	Bicycle	bicycle	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01prls|/m/05y5lj	Land vehicle|Sports equipment			false	not_mwe	duplicate_existing_label_key	true	COCO	bicycle	oewn-02837983-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/019dx1	/m/019dx1	Home appliance	home appliance	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f		/m/0174k2|/m/01k6s3|/m/029bxz|/m/02pjr4|/m/02wv84t|/m/02x984l|/m/03ldnb|/m/03qhv5|/m/03s_tn|/m/03wvsk|/m/040b_t|/m/04169hn|/m/04lvq_|/m/063rgb|/m/07xyvk|/m/0c3m8g|/m/0fx9l|/m/0ky7b|/m/0llzx	Washing machine|Toaster|Oven|Blender|Gas stove|Mechanical fan|Ceiling fan|Heater|Kettle|Hair dryer|Refrigerator|Wood-burning stove|Humidifier|Mixer|Coffeemaker|Hand dryer|Microwave oven|Dishwasher|Sewing machine	true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	home appliance	true	1	oewn-03533443-n	noun.artifact	oewn-03533443-n	oewn-03533443-n:noun.artifact:home appliance;household appliance	home appliance|household appliance	home appliance	selected_single_label_or_lookup_matched_wordnet_lemma	home appliance	home appliance:0	oewn-02732781-n	oewn-02732781-n:noun.artifact	oewn-02732781-n:appliance	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/019h78	/m/019h78	Centipede	centipede	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/03xxp	Invertebrate			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	centipede	true	1	oewn-01787316-n	noun.animal	oewn-01787316-n	oewn-01787316-n:noun.animal:centipede	centipede	centipede	selected_single_label_or_lookup_matched_wordnet_lemma	centipede	centipede:0	oewn-01770302-n	oewn-01770302-n:noun.animal	oewn-01770302-n:arthropod	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/019jd	/m/019jd	Boat	boat	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01rzcn	Watercraft	/m/01btn|/m/02068x|/m/0ph39	Barge|Gondola|Canoe	false	not_mwe	duplicate_existing_label_key	true	COCO	boat	oewn-02861626-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/019w40	/m/019w40	Surfboard	surfboard	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/05y5lj	Sports equipment			false	not_mwe	duplicate_existing_label_key	true	COCO	surfboard	oewn-04370646-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/01b638	/m/01b638	Boot	boot	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/09j5n	Footwear			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	boot	true	7	oewn-02876113-n	noun.artifact	oewn-02876113-n|oewn-03701391-n|oewn-07543858-n|oewn-02876762-n|oewn-02876605-n|oewn-00423264-n|oewn-00137149-n	oewn-02876113-n:noun.artifact:boot|oewn-03701391-n:noun.artifact:luggage compartment;automobile trunk;trunk;boot|oewn-07543858-n:noun.feeling:bang;boot;charge;rush;flush;thrill;kick|oewn-02876762-n:noun.artifact:boot|oewn-02876605-n:noun.artifact:boot;the boot;iron boot;iron heel|oewn-00423264-n:noun.act:boot|oewn-00137149-n:noun.act:kick;boot;kicking	boot	boot	selected_single_label_or_lookup_matched_wordnet_lemma	boot	boot:13	oewn-03385713-n	oewn-03385713-n:noun.artifact	oewn-03385713-n:footwear;footgear	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-02876113-n:boot%1:06:00:::boot.n.01:13|oewn-03701391-n:boot%1:06:01:::boot.n.02:1|oewn-02876762-n:boot%1:06:03:::boot.n.04:0|oewn-02876605-n:boot%1:06:02:::boot.n.05:0	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
openimages	/m/01b7fy	/m/01b7fy	Headphones	headphones	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f				false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	morphy	headphone	true	1	oewn-03266479-n	noun.artifact	oewn-03266479-n	oewn-03266479-n:noun.artifact:earphone;earpiece;headphone;phone	earphone|earpiece|headphone|phone	headphone	selected_single_label_or_lookup_matched_wordnet_lemma	headphone	headphone:0	oewn-03279472-n	oewn-03279472-n:noun.artifact	oewn-03279472-n:electro-acoustic transducer	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/01b9xk	/m/01b9xk	Hot dog	hot dog	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01_bhs	Fast food			true	duplicate_existing_label_key	duplicate_existing_label_key	true	COCO	hot dog	oewn-07713282-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/01bfm9	/m/01bfm9	Shorts	shorts	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/09j2d	Clothing			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	shorts	true	2	oewn-04212364-n	noun.artifact	oewn-04212364-n|oewn-03238867-n	oewn-04212364-n:noun.artifact:short pants;shorts;trunks|oewn-03238867-n:noun.artifact:drawers;underdrawers;shorts;boxers;boxershorts	short pants|shorts|trunks	shorts	selected_single_label_or_lookup_matched_wordnet_lemma	shorts	shorts:0	oewn-04496264-n	oewn-04496264-n:noun.artifact	oewn-04496264-n:trousers;pair of trousers;pant	selected_all_immediate_oewn_hypernyms	object_compatible	manual_override	select:oewn-04212364-n	user-approved OpenImages decision: parent Clothing, choose short pants sense	false	true	wn30_all_zero	oewn-04212364-n:shorts%1:06:00:::short_pants.n.01:0|oewn-03238867-n:shorts%1:06:01:::drawers.n.01:0	manual_select	manual_select
openimages	/m/01_bhs	/m/01_bhs	Fast food	fast food	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02wbm	Food	/m/01b9xk|/m/02y6n	Hot dog|French fries	true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	fast food	true	1	oewn-07575758-n	noun.food	oewn-07575758-n	oewn-07575758-n:noun.food:fast food	fast food	fast food	selected_single_label_or_lookup_matched_wordnet_lemma	fast food	fast food:0	oewn-07586285-n	oewn-07586285-n:noun.food	oewn-07586285-n:nutriment;nourishment;nutrition;sustenance;aliment;alimentation;victuals	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/01bjv	/m/01bjv	Bus	bus	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01prls	Land vehicle			false	not_mwe	duplicate_existing_label_key	true	COCO	bus	oewn-02927500-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/01bl7v	/m/01bl7v	Boy	boy	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01g317	Person			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	boy	true	4	oewn-10305010-n	noun.person	oewn-10305010-n|oewn-09890332-n|oewn-10643436-n|oewn-84496658-n	oewn-10305010-n:noun.person:male child;boy|oewn-09890332-n:noun.person:boy|oewn-10643436-n:noun.person:son;boy|oewn-84496658-n:noun.person:boy	male child|boy	boy	selected_single_label_or_lookup_matched_wordnet_lemma	boy	boy:144	oewn-09647338-n	oewn-09647338-n:noun.person	oewn-09647338-n:male;male person	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-10305010-n:boy%1:18:00:::male_child.n.01:144|oewn-09890332-n:boy%1:18:02:::boy.n.02:42|oewn-10643436-n:boy%1:18:03:::son.n.01:16|oewn-84496658-n:boy%1:18:01:::boy.n.04:1	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
openimages	/m/01bms0	/m/01bms0	Screwdriver	screwdriver	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/07k1x	Tool			false	not_mwe	duplicate_existing_label_key	true	objects365	Screwdriver	oewn-04161626-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/01bqk0	/m/01bqk0	Bicycle wheel	bicycle wheel	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f				true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	bicycle wheel	true	1	oewn-02839240-n	noun.artifact	oewn-02839240-n	oewn-02839240-n:noun.artifact:bicycle wheel	bicycle wheel	bicycle wheel	selected_single_label_or_lookup_matched_wordnet_lemma	bicycle wheel	bicycle wheel:0	oewn-04582285-n	oewn-04582285-n:noun.artifact	oewn-04582285-n:wheel	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/01btn	/m/01btn	Barge	barge	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/019jd	Boat			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	barge	true	1	oewn-02795575-n	noun.artifact	oewn-02795575-n	oewn-02795575-n:noun.artifact:barge;flatboat;hoy;lighter	barge|flatboat|hoy|lighter	barge	selected_single_label_or_lookup_matched_wordnet_lemma	barge	barge:5	oewn-02861626-n	oewn-02861626-n:noun.artifact	oewn-02861626-n:boat	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/01c648	/m/01c648	Laptop	laptop	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f				false	not_mwe	duplicate_existing_label_key	true	COCO	laptop	oewn-03648120-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/01cmb2	/m/01cmb2	Miniskirt	miniskirt	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02wv6h6	Skirt			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	miniskirt	true	1	oewn-03775972-n	noun.artifact	oewn-03775972-n	oewn-03775972-n:noun.artifact:miniskirt;mini	miniskirt|mini	miniskirt	selected_single_label_or_lookup_matched_wordnet_lemma	miniskirt	miniskirt:0	oewn-04237870-n	oewn-04237870-n:noun.artifact	oewn-04237870-n:skirt	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/01d380	/m/01d380	Drill	drill	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/07k1x	Tool			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	drill	true	4	oewn-03244429-n	noun.artifact	oewn-03244429-n|oewn-02489710-n|oewn-00896250-n|oewn-00896057-n	oewn-03244429-n:noun.artifact:drill|oewn-02489710-n:noun.animal:drill;Mandrillus leucophaeus|oewn-00896250-n:noun.act:exercise;practice;drill;practice session;recitation|oewn-00896057-n:noun.act:drill	drill	drill	selected_single_label_or_lookup_matched_wordnet_lemma	drill	drill:0	oewn-04459089-n	oewn-04459089-n:noun.artifact	oewn-04459089-n:tool	selected_all_immediate_oewn_hypernyms	object_compatible	manual_override	select:oewn-03244429-n	user-approved OpenImages decision: parent Tool, choose drill tool artifact sense	false	true	wn30_all_zero	oewn-03244429-n:drill%1:06:00:::drill.n.01:0|oewn-02489710-n:drill%1:05:00:::drill.n.02:0	manual_select	manual_select
openimages	/m/01d40f	/m/01d40f	Dress	dress	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/09j2d	Clothing			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	dress	true	3	oewn-03241438-n	noun.artifact	oewn-03241438-n|oewn-02759103-n|oewn-02731365-n	oewn-03241438-n:noun.artifact:dress;frock|oewn-02759103-n:noun.artifact:attire;garb;dress|oewn-02731365-n:noun.artifact:apparel;wearing apparel;dress;clothes	dress|frock	dress	selected_single_label_or_lookup_matched_wordnet_lemma	dress	dress:15	oewn-04604179-n	oewn-04604179-n:noun.artifact	oewn-04604179-n:women's clothing	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-03241438-n:dress%1:06:00:::dress.n.01:15|oewn-02759103-n:dress%1:06:01:::attire.n.01:4|oewn-02731365-n:dress%1:06:02:::apparel.n.01:0	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
openimages	/m/01dws	/m/01dws	Bear	bear	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01lrl	Carnivore	/m/01dxs|/m/03bj1|/m/0633h|/m/0kmg4	Brown bear|Panda|Polar bear|Teddy bear	false	not_mwe	duplicate_existing_label_key	true	COCO	bear	oewn-02134305-n				duplicate_existing_label_key																										duplicate_existing_label_key
