dataset	source_label	source_label_key	source_category_id	source_category_group	source_version	source_file	selection_status	duplicate_existing_label_key	duplicate_existing_datasets	duplicate_existing_labels	duplicate_existing_selected_oewn_synsets	is_mwe_candidate	mwe_candidate_status	wordnet_source	wordnet_version	wordnet_lexicon_id	selected_lookup_case	selected_query	has_oewn_noun_synset	oewn_synset_count	selected_oewn_synset	selected_oewn_lexfile	synset_lemmas	parent_oewn_synsets	parent_oewn_lexfiles	parent_lemmas	parent_selection_tag	all_oewn_synsets	all_oewn_lexfiles	selected_oewn_objectness_class	objectness_gate	manual_decision	manual_decision_note	wn30_selection_tag	wn30_lemma_counts	synset_selection_tag	decision_basis
lvis	basketball	basketball	62	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Basketball	oewn-02805592-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	basketball	basketball	vg_label_005692	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Basketball	oewn-02805592-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	bat	bat	vg_label_005727	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Bat	oewn-02141851-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	bath mat	bath mat	vg_label_005751	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	bath mat	oewn-02810586-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	bath towel	bath towel	vg_label_005765	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	bath towel	oewn-02811464-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	bathrobe	bathrobe	vg_label_005789	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	bathrobe	oewn-02810801-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	bathroom cabinet	bathroom cabinet	vg_label_005796	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Bathroom cabinet		true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	bathtub	bathtub	68	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Bathtub	oewn-02811600-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
openimages	Bathtub	bathtub	/m/03dnzn	OpenImagesBoxable	openimages_2018_04_boxable	openimages_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Bathtub	oewn-02811600-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	bathtub	bathtub	vg_label_005866	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Bathtub	oewn-02811600-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	battery	battery	vg_label_005942	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	battery	oewn-02813606-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	bead	bead	vg_label_006060	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	bead	oewn-02818206-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	beaker	beaker	vg_label_006093	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Beaker	oewn-02818969-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	beanbag	beanbag	vg_label_006110	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	beanbag	oewn-02819791-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	beanie	beanie	vg_label_006112	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	beanie	oewn-02819903-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	bear	bear	76	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	bear	oewn-02134305-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
objects365	Bear	bear	295	Objects365V2Dataset	objects365_v2_mmdetection_cfd5d3a985b0	objects365_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	bear	oewn-02134305-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
openimages	Bear	bear	/m/01dws	OpenImagesBoxable	openimages_2018_04_boxable	openimages_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	bear	oewn-02134305-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	bear	bear	vg_label_006129	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	bear	oewn-02134305-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	bed	bed	77	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	bed	oewn-02821967-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
objects365	Bed	bed	75	Objects365V2Dataset	objects365_v2_mmdetection_cfd5d3a985b0	objects365_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	bed	oewn-02821967-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
openimages	Bed	bed	/m/03ssj5	OpenImagesBoxable	openimages_2018_04_boxable	openimages_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	bed	oewn-02821967-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	bed	bed	vg_label_006340	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	bed	oewn-02821967-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	bedspread	bedspread	vg_label_006452	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	bedspread	oewn-02825355-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	bee	bee	vg_label_006461	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Bee	oewn-02209508-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	beer	beer	vg_label_006477	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Beer	oewn-07902824-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	beer bottle	beer bottle	vg_label_006481	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	beer bottle	oewn-02826570-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	beer can	beer can	vg_label_006483	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	beer can	oewn-02826652-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	beetle	beetle	85	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Beetle	oewn-02167116-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	beetle	beetle	vg_label_006513	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Beetle	oewn-02167116-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	bell	bell	vg_label_006644	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	bell	oewn-02827590-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	bell pepper	bell pepper	87	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Bell pepper	oewn-07736620-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	bell pepper	bell pepper	vg_label_006652	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Bell pepper	oewn-07736620-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	belt	belt	88	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Belt	oewn-02830790-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
openimages	Belt	belt	/m/0176mf	OpenImagesBoxable	openimages_2018_04_boxable	openimages_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Belt	oewn-02830790-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	belt	belt	vg_label_006693	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Belt	oewn-02830790-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	belt buckle	belt buckle	vg_label_006694	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	belt buckle	oewn-02831483-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	bench	bench	90	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	bench	oewn-02832068-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
objects365	Bench	bench	24	Objects365V2Dataset	objects365_v2_mmdetection_cfd5d3a985b0	objects365_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	bench	oewn-02832068-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
openimages	Bench	bench	/m/0cvnqh	OpenImagesBoxable	openimages_2018_04_boxable	openimages_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	bench	oewn-02832068-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	bench	bench	vg_label_006723	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	bench	oewn-02832068-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	beret	beret	vg_label_006829	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	beret	oewn-02834421-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	bib	bib	vg_label_006915	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	bib	oewn-02837500-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	bible	bible	vg_label_006921	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	Bible	oewn-06443410-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	bicycle	bicycle	94	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	bicycle	oewn-02837983-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
objects365	Bicycle	bicycle	46	Objects365V2Dataset	objects365_v2_mmdetection_cfd5d3a985b0	objects365_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	bicycle	oewn-02837983-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
openimages	Bicycle	bicycle	/m/0199g	OpenImagesBoxable	openimages_2018_04_boxable	openimages_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	bicycle	oewn-02837983-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	bicycle	bicycle	vg_label_006933	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	bicycle	oewn-02837983-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	bicycle helmet	bicycle helmet	vg_label_006948	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Bicycle helmet		true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	bicycle wheel	bicycle wheel	vg_label_006985	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Bicycle wheel	oewn-02839240-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	bidet	bidet	vg_label_007008	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Bidet	oewn-02839379-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	billboard	billboard	96	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Billboard	oewn-02842339-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
